SegmentID,SegmentName,SegmentTrace
247,"Gillem - Big Crack 2011 CFM, Subsection 1","[[-121.57735, 41.70313, 0.0], [-121.56401, 41.72962, 0.0], [-121.5651, 41.74696, 0.0]]"
1679,"Gillem - Big Crack 2011 CFM, Subsection 2","[[-121.5651, 41.74696, 0.0], [-121.56709, 41.77859, 0.0], [-121.56561, 41.79255, 0.0]]"
168,"Gillem - Big Crack 2011 CFM, Subsection 3","[[-121.56561, 41.79255, 0.0], [-121.56079, 41.83807, 0.0]]"
1080,"Gillem - Big Crack 2011 CFM, Subsection 4","[[-121.56079, 41.83807, 0.0], [-121.55749, 41.86925, 0.0], [-121.55901, 41.8836, 0.0]]"
1599,"Rose Canyon, Subsection 2","[[-117.1504, 32.60136, 0.0], [-117.15052, 32.60327, 0.0], [-117.16081, 32.63396, 0.0]]"
1469,"Rose Canyon, Subsection 1","[[-117.14832, 32.56761, 0.0], [-117.1504, 32.60136, 0.0]]"
992,"Rose Canyon, Subsection 0","[[-117.14623, 32.53385, 0.0], [-117.14832, 32.56761, 0.0]]"
1044,"White Wolf (Extension), Subsection 0","[[-118.47083, 35.38391, 0.0], [-118.41901, 35.42513, 0.0]]"
864,"White Wolf (Extension), Subsection 1","[[-118.41901, 35.42513, 0.0], [-118.36714, 35.46633, 0.0]]"
746,"White Wolf (Extension), Subsection 2","[[-118.36714, 35.46633, 0.0], [-118.31522, 35.50751, 0.0]]"
2548,"White Wolf (Extension), Subsection 3","[[-118.31522, 35.50751, 0.0], [-118.26325, 35.54866, 0.0]]"
2595,"White Wolf (Extension), Subsection 4","[[-118.26325, 35.54866, 0.0], [-118.21122, 35.5898, 0.0]]"
1477,"White Wolf (Extension), Subsection 5","[[-118.21122, 35.5898, 0.0], [-118.15914, 35.63091, 0.0]]"
834,"White Wolf (Extension), Subsection 6","[[-118.15914, 35.63091, 0.0], [-118.107, 35.672, 0.0]]"
592,"Scodie Lineament, Subsection 4","[[-118.0858, 35.69126, 7.0], [-118.10613, 35.67206, 7.0]]"
264,"Scodie Lineament, Subsection 3","[[-118.06546, 35.71046, 7.0], [-118.0858, 35.69126, 7.0]]"
767,"Scodie Lineament, Subsection 2","[[-118.04512, 35.72965, 7.0], [-118.06546, 35.71046, 7.0]]"
1853,"Scodie Lineament, Subsection 1","[[-118.02476, 35.74884, 7.0], [-118.04512, 35.72965, 7.0]]"
290,"Scodie Lineament, Subsection 0","[[-118.00439, 35.76803, 7.0], [-118.02476, 35.74884, 7.0]]"
2598,"Santa Ynez (West), Subsection 2","[[-120.38114, 34.51234, 0.0], [-120.33001, 34.51218, 0.0]]"
1269,"Santa Ynez (West), Subsection 1","[[-120.43226, 34.51248, 0.0], [-120.38114, 34.51234, 0.0]]"
1465,"Panamint Valley, Subsection 0","[[-116.90464, 35.61219, 0.0], [-116.94231, 35.63979, 0.0], [-116.95898, 35.6497, 0.0]]"
658,"Kern Canyon (South Kern) 2011, Subsection 5","[[-118.44079, 36.1204, 0.0], [-118.4394, 36.1309, 0.0], [-118.4255, 36.1915, 0.0]]"
2214,"Kern Canyon (North Kern) 2011, Subsection 0","[[-118.4255, 36.1915, 0.0], [-118.4154, 36.2579, 0.0]]"
249,"Kern Canyon (North Kern) 2011, Subsection 1","[[-118.4154, 36.2579, 0.0], [-118.4119, 36.2809, 0.0], [-118.41302, 36.32462, 0.0]]"
782,"Kern Canyon (North Kern) 2011, Subsection 2","[[-118.41302, 36.32462, 0.0], [-118.41474, 36.3915, 0.0]]"
939,"White Mountains, Subsection 16","[[-118.41187, 37.87171, 0.0], [-118.3857, 37.90091, 0.0], [-118.37087, 37.91658, 0.0]]"
2188,"White Mountains, Subsection 17","[[-118.37087, 37.91658, 0.0], [-118.34589, 37.94297, 0.0], [-118.33755, 37.96437, 0.0]]"
1092,"Hat Creek-McArthur-Mayfield, Subsection 7","[[-121.45486, 41.14579, 0.0], [-121.43314, 41.10837, 0.0], [-121.4334, 41.10159, 0.0]]"
2491,"Hat Creek-McArthur-Mayfield, Subsection 8","[[-121.4334, 41.10159, 0.0], [-121.43523, 41.05398, 0.0]]"
1470,"Hat Creek-McArthur-Mayfield, Subsection 9","[[-121.43523, 41.05398, 0.0], [-121.43705, 41.00638, 0.0]]"
604,"Hat Creek-McArthur-Mayfield, Subsection 10","[[-121.43705, 41.00638, 0.0], [-121.43888, 40.95878, 0.0]]"
235,"Hat Creek-McArthur-Mayfield, Subsection 11","[[-121.43888, 40.95878, 0.0], [-121.4398, 40.93453, 0.0], [-121.43494, 40.91146, 0.0]]"
2605,"Hat Creek-McArthur-Mayfield, Subsection 12","[[-121.43494, 40.91146, 0.0], [-121.42505, 40.86442, 0.0]]"
2620,"Hat Creek-McArthur-Mayfield, Subsection 13","[[-121.42505, 40.86442, 0.0], [-121.41517, 40.81739, 0.0]]"
10,"Swain Ravine - Spenceville, Subsection 1","[[-120.9792, 38.76598, 0.0], [-121.02858, 38.81445, 0.0]]"
1651,"Swain Ravine - Spenceville, Subsection 6","[[-121.22319, 39.00999, 0.0], [-121.26194, 39.06408, 0.0]]"
2245,"Swain Ravine - Spenceville, Subsection 7","[[-121.26194, 39.06408, 0.0], [-121.26584, 39.06952, 0.0], [-121.28986, 39.12197, 0.0]]"
1965,"Hector Mine, Subsection 0","[[-116.37674, 34.71515, 0.0], [-116.35644, 34.65956, 0.0], [-116.35336, 34.65564, 0.0]]"
870,"Bullion Mountains, Subsection 5","[[-116.20789, 34.5182, 0.0], [-116.25405, 34.56052, 0.0]]"
335,"Bullion Mountains, Subsection 4","[[-116.15297, 34.4839, 0.0], [-116.20348, 34.51416, 0.0], [-116.20789, 34.5182, 0.0]]"
2054,"Bullion Mountains, Subsection 3","[[-116.10682, 34.44165, 0.0], [-116.15165, 34.48311, 0.0], [-116.15297, 34.4839, 0.0]]"
795,"Superstition Hills, Subsection 3","[[-115.73188, 32.95306, 0.0], [-115.6846, 32.91604, 0.0]]"
961,"Superstition Hills, Subsection 2","[[-115.7792, 32.99007, 0.0], [-115.73188, 32.95306, 0.0]]"
427,"Superstition Hills, Subsection 1","[[-115.83367, 33.01705, 0.0], [-115.80239, 33.00819, 0.0], [-115.7792, 32.99007, 0.0]]"
651,"Kern Canyon (North Kern) 2011, Subsection 3","[[-118.41474, 36.3915, 0.0], [-118.416, 36.4407, 0.0], [-118.41484, 36.45837, 0.0]]"
206,"Kern Canyon (North Kern) 2011, Subsection 4","[[-118.41484, 36.45837, 0.0], [-118.41044, 36.52517, 0.0]]"
2233,"San Diego Trough north alt2, Subsection 0","[[-117.41485, 32.39975, 0.0], [-117.43395, 32.43223, 0.0]]"
2575,"Mohawk Valley 2011 CFM, Subsection 0","[[-120.36871, 39.49015, 0.0], [-120.39481, 39.55142, 0.0]]"
1978,"Mohawk Valley 2011 CFM, Subsection 1","[[-120.39481, 39.55142, 0.0], [-120.39812, 39.55919, 0.0], [-120.4325, 39.60887, 0.0]]"
1075,"Monterey Bay-Tularcitos, Subsection 12","[[-122.07474, 36.8756, 0.0], [-122.12216, 36.92128, 0.0]]"
2228,"Calico-Hidalgo, Subsection 16","[[-116.81324, 34.93054, 0.0], [-116.837, 34.9388, 0.0], [-116.87306, 34.96251, 0.0]]"
2123,"Calico-Hidalgo, Subsection 17","[[-116.87306, 34.96251, 0.0], [-116.9293, 34.99944, 0.0]]"
2482,"North Frontal  (West), Subsection 2","[[-117.14314, 34.4442, 0.0], [-117.1077, 34.44148, 0.0], [-117.05958, 34.42167, 0.0], [-117.04463, 34.41494, 0.0]]"
2102,"North Frontal  (West), Subsection 1","[[-117.20707, 34.38214, 0.0], [-117.20113, 34.40468, 0.0], [-117.16715, 34.43865, 0.0], [-117.14451, 34.44431, 0.0], [-117.14314, 34.4442, 0.0]]"
134,"North Frontal  (West), Subsection 0","[[-117.26906, 34.31693, 0.0], [-117.242, 34.343, 0.0], [-117.228, 34.367, 0.0], [-117.21, 34.371, 0.0], [-117.20707, 34.38214, 0.0]]"
296,"Hat Creek-McArthur-Mayfield, Subsection 3","[[-121.5565, 41.32027, 0.0], [-121.53104, 41.27666, 0.0]]"
59,"Hat Creek-McArthur-Mayfield, Subsection 4","[[-121.53104, 41.27666, 0.0], [-121.50561, 41.23304, 0.0]]"
1866,"Hat Creek-McArthur-Mayfield, Subsection 5","[[-121.50561, 41.23304, 0.0], [-121.48022, 41.18942, 0.0]]"
839,"Hat Creek-McArthur-Mayfield, Subsection 6","[[-121.48022, 41.18942, 0.0], [-121.45486, 41.14579, 0.0]]"
197,"Great Valley 07 (Orestimba), Subsection 5","[[-121.39209, 37.60728, 7.0], [-121.36575, 37.58183, 7.0]]"
638,"Great Valley 07 (Orestimba), Subsection 6","[[-121.36575, 37.58183, 7.0], [-121.33942, 37.55638, 7.0]]"
327,"Goose Lake 2011 CFM, Subsection 1","[[-120.36547, 42.24002, 0.0], [-120.36617, 42.23824, 0.0], [-120.35643, 42.19731, 0.0]]"
1384,"Coronado Bank alt2, Subsection 40","[[-116.88597, 31.95573, 0.0], [-116.86298, 31.92287, 0.0]]"
881,"Great Valley 12, Subsection 0","[[-120.43829, 36.47943, 7.0], [-120.41597, 36.44453, 7.0]]"
492,"Great Valley 11, Subsection 4","[[-120.48866, 36.52427, 7.0], [-120.44764, 36.49507, 7.0]]"
361,"Cedar Mtn-Mahogany Mtn, Subsection 0","[[-121.90136, 41.52567, 0.0], [-121.90816, 41.57204, 0.0]]"
1521,"Cedar Mtn-Mahogany Mtn, Subsection 1","[[-121.90816, 41.57204, 0.0], [-121.91497, 41.61842, 0.0]]"
214,"Big Pine (West), Subsection 2","[[-119.55822, 34.66955, 0.0], [-119.56429, 34.66903, 0.0], [-119.62411, 34.67012, 0.0]]"
910,"Kern Canyon (North Kern) 2011, Subsection 5","[[-118.41044, 36.52517, 0.0], [-118.409, 36.5471, 0.0], [-118.41623, 36.59166, 0.0]]"
1824,"Kern Canyon (North Kern) 2011, Subsection 6","[[-118.41623, 36.59166, 0.0], [-118.427, 36.658, 0.0]]"
49,"Jess Valley, Subsection 0","[[-120.25334, 41.04585, 0.0], [-120.27626, 41.11064, 0.0]]"
253,"Jess Valley, Subsection 1","[[-120.27626, 41.11064, 0.0], [-120.29922, 41.17542, 0.0]]"
174,"Walker Spring 2011 CFM, Subsection 5","[[-121.06692, 40.41764, 0.0], [-121.06688, 40.42177, 0.0], [-121.07656, 40.4561, 0.0]]"
91,"Walker Spring 2011 CFM, Subsection 6","[[-121.07656, 40.4561, 0.0], [-121.08739, 40.49447, 0.0]]"
925,"San Clemente, Subsection 1","[[-117.41949, 32.01944, 0.0], [-117.44862, 32.03876, 0.0], [-117.45738, 32.04274, 0.0]]"
1661,"Santa Ynez (West), Subsection 0","[[-120.48339, 34.5126, 0.0], [-120.43226, 34.51248, 0.0]]"
2452,"Owl Lake, Subsection 4","[[-116.68864, 35.70351, 0.0], [-116.64142, 35.72774, 0.0]]"
2141,"White Wolf, Subsection 2","[[-118.88263, 35.10306, 0.0], [-118.82036, 35.14074, 0.0]]"
1494,"Chino alt 2, Subsection 0","[[-117.74547, 34.0332, 0.0], [-117.71181, 33.97502, 0.0]]"
2204,"Big Pine (Central), Subsection 1","[[-119.32338, 34.67868, 0.0], [-119.29654, 34.6874, 0.0], [-119.29096, 34.69066, 0.0]]"
660,"Manix-Afton Hills, Subsection 2","[[-116.62003, 34.9616, 0.0], [-116.55149, 34.97925, 0.0]]"
806,"Manix-Afton Hills, Subsection 3","[[-116.55149, 34.97925, 0.0], [-116.54464, 34.98101, 0.0], [-116.48261, 34.99605, 0.0]]"
2168,"Manix-Afton Hills, Subsection 4","[[-116.48261, 34.99605, 0.0], [-116.41368, 35.01272, 0.0]]"
1896,"Manix-Afton Hills, Subsection 5","[[-116.41368, 35.01272, 0.0], [-116.36524, 35.02441, 0.0], [-116.34453, 35.02881, 0.0]]"
601,"Manix-Afton Hills, Subsection 6","[[-116.34453, 35.02881, 0.0], [-116.29915, 35.03844, 0.0], [-116.27636, 35.02999, 0.0]]"
1773,"Manix-Afton Hills, Subsection 7","[[-116.27636, 35.02999, 0.0], [-116.23384, 35.0142, 0.0], [-116.20866, 35.01323, 0.0]]"
2525,"Blackwater, Subsection 9","[[-117.32404, 35.37549, 0.0], [-117.3685, 35.41245, 0.0]]"
220,"Great Valley 07 (Orestimba), Subsection 15","[[-121.12945, 37.35254, 7.0], [-121.10328, 37.32703, 7.0]]"
679,"North Frontal  (West), Subsection 3","[[-117.04463, 34.41494, 0.0], [-117.00297, 34.39619, 0.0], [-116.98882, 34.38204, 0.0], [-116.95483, 34.37071, 0.0]]"
1145,"Table Bluff, Subsection 5","[[-124.60489, 40.78088, 0.0], [-124.679, 40.828, 0.0]]"
874,"Superstition Hills, Subsection 0","[[-115.895, 33.0344, 0.0], [-115.83367, 33.01705, 0.0]]"
1042,"Coyote Canyon, Subsection 3","[[-116.63184, 35.31696, 0.0], [-116.57349, 35.31216, 0.0]]"
2368,"Coyote Canyon, Subsection 4","[[-116.57349, 35.31216, 0.0], [-116.57053, 35.31191, 0.0], [-116.52303, 35.32751, 0.0], [-116.51856, 35.3275, 0.0]]"
2516,"Coyote Canyon, Subsection 5","[[-116.51856, 35.3275, 0.0], [-116.4599, 35.32729, 0.0]]"
1882,"Coyote Canyon, Subsection 6","[[-116.4599, 35.32729, 0.0], [-116.43774, 35.32721, 0.0], [-116.4066, 35.34274, 0.0]]"
1799,"Davis Creek, Subsection 1","[[-120.3632, 41.84126, 0.0], [-120.36498, 41.79622, 0.0]]"
2116,"Davis Creek, Subsection 2","[[-120.36498, 41.79622, 0.0], [-120.36531, 41.78795, 0.0], [-120.35137, 41.75267, 0.0]]"
2432,"Davis Creek, Subsection 3","[[-120.35137, 41.75267, 0.0], [-120.33431, 41.70944, 0.0]]"
1116,"Davis Creek, Subsection 4","[[-120.33431, 41.70944, 0.0], [-120.31728, 41.66622, 0.0]]"
964,"Davis Creek, Subsection 5","[[-120.31728, 41.66622, 0.0], [-120.30027, 41.62299, 0.0]]"
1507,"Canada David (Detachment), Subsection 1","[[-115.47211, 32.22363, 0.0], [-115.46876, 32.20404, 0.0], [-115.38221, 32.14895, 0.0]]"
1232,"Canada David (Detachment), Subsection 0","[[-115.41869, 32.31572, 0.0], [-115.4681, 32.2784, 0.0], [-115.47518, 32.24155, 0.0], [-115.47211, 32.22363, 0.0]]"
1923,"Laguna Salada, Subsection 5","[[-115.41132, 32.29742, 0.0], [-115.46246, 32.33857, 0.0]]"
1848,"Laguna Salada, Subsection 6","[[-115.46246, 32.33857, 0.0], [-115.51366, 32.3797, 0.0]]"
38,"Coronado Bank alt2, Subsection 41","[[-116.86298, 31.92287, 0.0], [-116.84, 31.89, 0.0]]"
771,"Cedar Mtn-Mahogany Mtn, Subsection 8","[[-121.9559, 41.89667, 0.0], [-121.96269, 41.94305, 0.0]]"
2147,"Cedar Mtn-Mahogany Mtn, Subsection 9","[[-121.96269, 41.94305, 0.0], [-121.96301, 41.94527, 0.0], [-121.98745, 41.9858, 0.0]]"
1912,"Cedar Mtn-Mahogany Mtn, Subsection 10","[[-121.98745, 41.9858, 0.0], [-122.01315, 42.02837, 0.0]]"
1803,"Cedar Mtn-Mahogany Mtn, Subsection 11","[[-122.01315, 42.02837, 0.0], [-122.03889, 42.07093, 0.0]]"
250,"Cedar Mtn-Mahogany Mtn, Subsection 12","[[-122.03889, 42.07093, 0.0], [-122.06466, 42.11348, 0.0]]"
516,"Tank Canyon, Subsection 5","[[-117.22459, 35.7219, 0.0], [-117.21721, 35.6805, 0.0], [-117.21962, 35.67786, 0.0]]"
191,"Tank Canyon, Subsection 4","[[-117.24261, 35.76316, 0.0], [-117.2363, 35.75511, 0.0], [-117.22935, 35.74856, 0.0], [-117.22459, 35.7219, 0.0]]"
1892,"Tank Canyon, Subsection 3","[[-117.25476, 35.80145, 0.0], [-117.2634, 35.78965, 0.0], [-117.24261, 35.76316, 0.0]]"
635,"Tank Canyon, Subsection 2","[[-117.25459, 35.84601, 0.0], [-117.2524, 35.80467, 0.0], [-117.25476, 35.80145, 0.0]]"
2335,"Tank Canyon, Subsection 1","[[-117.23292, 35.88417, 0.0], [-117.25552, 35.86348, 0.0], [-117.25459, 35.84601, 0.0]]"
489,"Tank Canyon, Subsection 0","[[-117.196, 35.91796, 0.0], [-117.23292, 35.88417, 0.0]]"
1423,"Almanor 2011 CFM, Subsection 0","[[-121.25484, 40.49096, 0.0], [-121.2464, 40.44701, 0.0]]"
1152,"Almanor 2011 CFM, Subsection 1","[[-121.2464, 40.44701, 0.0], [-121.23798, 40.40306, 0.0]]"
11,"Gillem - Big Crack 2011 CFM, Subsection 5","[[-121.55901, 41.8836, 0.0], [-121.56384, 41.92912, 0.0]]"
412,"Gillem - Big Crack 2011 CFM, Subsection 6","[[-121.56384, 41.92912, 0.0], [-121.56868, 41.97464, 0.0]]"
368,"Tin Mountain, Subsection 0","[[-117.45132, 37.02513, 0.0], [-117.46832, 36.96049, 0.0]]"
1603,"Tin Mountain, Subsection 1","[[-117.46832, 36.96049, 0.0], [-117.47617, 36.93062, 0.0], [-117.4841, 36.89566, 0.0]]"
786,"White Mountains, Subsection 3","[[-118.22724, 37.17907, 0.0], [-118.2528, 37.2305, 0.0]]"
1709,"White Mountains, Subsection 4","[[-118.2528, 37.2305, 0.0], [-118.25827, 37.24149, 0.0], [-118.27268, 37.28346, 0.0]]"
1553,"Cleghorn Lake, Subsection 0","[[-115.7345, 34.18407, 0.0], [-115.7732, 34.22187, 0.0], [-115.77413, 34.22372, 0.0]]"
404,"Pittville 2011 CFM, Subsection 4","[[-121.29788, 41.05264, 0.0], [-121.28748, 41.03581, 0.0], [-121.28153, 41.01302, 0.0]]"
2096,"Pittville 2011 CFM, Subsection 5","[[-121.28153, 41.01302, 0.0], [-121.27085, 40.972, 0.0]]"
681,"Pittville 2011 CFM, Subsection 6","[[-121.27085, 40.972, 0.0], [-121.2702, 40.96952, 0.0], [-121.27954, 40.93089, 0.0]]"
1472,"King Range 2011 CFM, Subsection 6","[[-124.02043, 40.05906, 0.0], [-123.98954, 40.01043, 0.0]]"
1323,"Blackwater, Subsection 0","[[-116.99329, 35.00138, 0.0], [-117.03917, 35.03699, 0.0]]"
2385,"Blackwater, Subsection 1","[[-117.03917, 35.03699, 0.0], [-117.08509, 35.07258, 0.0]]"
930,"Blackwater, Subsection 2","[[-117.08509, 35.07258, 0.0], [-117.128, 35.1058, 0.0], [-117.1301, 35.10877, 0.0]]"
76,"Blackwater, Subsection 3","[[-117.1301, 35.10877, 0.0], [-117.16176, 35.15359, 0.0]]"
185,"Blackwater, Subsection 10","[[-117.3685, 35.41245, 0.0], [-117.413, 35.4494, 0.0]]"
1671,"Fitzhugh Creek, Subsection 3","[[-120.42555, 41.51415, 0.0], [-120.43788, 41.49361, 0.0], [-120.43994, 41.47047, 0.0]]"
2404,"Fitzhugh Creek, Subsection 4","[[-120.43994, 41.47047, 0.0], [-120.444, 41.42487, 0.0]]"
706,"Fitzhugh Creek, Subsection 5","[[-120.444, 41.42487, 0.0], [-120.44423, 41.42228, 0.0], [-120.43976, 41.3793, 0.0]]"
934,"Fitzhugh Creek, Subsection 6","[[-120.43976, 41.3793, 0.0], [-120.4351, 41.33447, 0.0], [-120.43519, 41.33373, 0.0]]"
321,"Maacama 2011 CFM, Subsection 28","[[-123.62958, 39.80253, 0.0], [-123.67168, 39.84598, 0.0]]"
1244,"White Mountains, Subsection 2","[[-118.20763, 37.12604, 0.0], [-118.22367, 37.17188, 0.0], [-118.22724, 37.17907, 0.0]]"
460,"South Klamath Lake West, Subsection 4","[[-121.82504, 42.20231, 0.0], [-121.82249, 42.25536, 0.0]]"
1907,"South Klamath Lake West, Subsection 3","[[-121.82758, 42.14925, 0.0], [-121.82504, 42.20231, 0.0]]"
1878,"South Klamath Lake West, Subsection 2","[[-121.80243, 42.10418, 0.0], [-121.82879, 42.12408, 0.0], [-121.82758, 42.14925, 0.0]]"
39,"South Klamath Lake West, Subsection 1","[[-121.75878, 42.06236, 0.0], [-121.78586, 42.09167, 0.0], [-121.80243, 42.10418, 0.0]]"
1592,"South Klamath Lake West, Subsection 0","[[-121.71837, 42.01857, 0.0], [-121.75878, 42.06236, 0.0]]"
46,"Blue Cut, Subsection 8","[[-115.73871, 33.91624, 0.0], [-115.67349, 33.91963, 0.0], [-115.67272, 33.9197, 0.0]]"
396,"Blue Cut, Subsection 9","[[-115.67272, 33.9197, 0.0], [-115.60699, 33.92575, 0.0]]"
2283,"Baker, Subsection 0","[[-115.92044, 34.92186, 0.0], [-115.95292, 34.97149, 0.0]]"
2494,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 9","[[-116.32822, 34.55743, 0.0], [-116.33364, 34.56248, 0.0], [-116.36135, 34.6087, 0.0]]"
1830,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 10","[[-116.36135, 34.6087, 0.0], [-116.37643, 34.63381, 0.0], [-116.38969, 34.66205, 0.0]]"
1935,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 11","[[-116.38969, 34.66205, 0.0], [-116.40627, 34.69735, 0.0], [-116.41806, 34.71535, 0.0]]"
1203,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 12","[[-116.41806, 34.71535, 0.0], [-116.45169, 34.76666, 0.0]]"
425,"Hat Creek-McArthur-Mayfield, Subsection 1","[[-121.60753, 41.40748, 0.0], [-121.582, 41.36388, 0.0]]"
872,"Hat Creek-McArthur-Mayfield, Subsection 2","[[-121.582, 41.36388, 0.0], [-121.5565, 41.32027, 0.0]]"
694,"Surprise Valley 2011 CFM, Subsection 3","[[-120.12399, 41.2975, 0.0], [-120.13631, 41.3162, 0.0], [-120.14058, 41.34399, 0.0]]"
1103,"Honey Lake 2011 CFM, Subsection 0","[[-120.0082, 39.97361, 0.0], [-120.0519, 39.99857, 0.0]]"
912,"Nelson Lake, Subsection 2","[[-116.78228, 35.43397, 0.0], [-116.71966, 35.43856, 0.0]]"
1245,"Goose Lake 2011 CFM, Subsection 0","[[-120.34904, 42.28169, 0.0], [-120.36547, 42.24002, 0.0]]"
1995,"White Mountains, Subsection 0","[[-118.16626, 37.02209, 0.0], [-118.16659, 37.03976, 0.0], [-118.18756, 37.06858, 0.0], [-118.18901, 37.07275, 0.0]]"
1390,"White Mountains, Subsection 1","[[-118.18901, 37.07275, 0.0], [-118.20763, 37.12604, 0.0]]"
1588,"Blue Cut, Subsection 5","[[-115.93684, 33.90885, 0.0], [-115.87075, 33.91043, 0.0]]"
1458,"Blue Cut, Subsection 6","[[-115.87075, 33.91043, 0.0], [-115.83134, 33.91136, 0.0], [-115.8047, 33.91277, 0.0]]"
1732,"Blue Cut, Subsection 7","[[-115.8047, 33.91277, 0.0], [-115.73871, 33.91624, 0.0]]"
484,"Blue Cut, Subsection 10","[[-115.60699, 33.92575, 0.0], [-115.56308, 33.92977, 0.0], [-115.54121, 33.93136, 0.0]]"
1162,"Blue Cut, Subsection 11","[[-115.54121, 33.93136, 0.0], [-115.47533, 33.93614, 0.0]]"
1078,"Blue Cut, Subsection 12","[[-115.47533, 33.93614, 0.0], [-115.40944, 33.94089, 0.0]]"
422,"Great Valley 14 (Kettleman Hills), Subsection 1","[[-120.02997, 36.06918, 8.1], [-119.973, 36.0366, 8.1], [-119.921, 36.0068, 8.1]]"
1446,"Great Valley 14 (Kettleman Hills), Subsection 0","[[-120.139, 36.1316, 8.1], [-120.068, 36.0909, 8.1], [-120.02997, 36.06918, 8.1]]"
1867,"Great Valley 13 (Coalinga), Subsection 2","[[-120.19537, 36.21808, 9.1], [-120.114, 36.1499, 9.1]]"
2273,"Great Valley 13 (Coalinga), Subsection 1","[[-120.27677, 36.2863, 9.1], [-120.254, 36.2671, 9.1], [-120.19537, 36.21808, 9.1]]"
1971,"Great Valley 13 (Coalinga), Subsection 0","[[-120.358, 36.3547, 9.1], [-120.27677, 36.2863, 9.1]]"
188,"South Cuyama, Subsection 0","[[-120.3477, 35.249, 0.0], [-120.23457, 35.19658, 0.0]]"
1682,"South Cuyama, Subsection 1","[[-120.23457, 35.19658, 0.0], [-120.2316, 35.1952, 0.0], [-120.1743, 35.1638, 0.0], [-120.12975, 35.13398, 0.0]]"
959,"South Cuyama, Subsection 2","[[-120.12975, 35.13398, 0.0], [-120.105, 35.1174, 0.0], [-120.03838, 35.07394, 0.0], [-120.03083, 35.06562, 0.0]]"
886,"Eaton Roughs 2011 CFM, Subsection 0","[[-123.30672, 39.99881, 0.0], [-123.31839, 40.05565, 0.0], [-123.32169, 40.06033, 0.0]]"
411,"Ortigalita (South), Subsection 8","[[-120.90796, 36.79855, 0.0], [-120.90358, 36.79396, 0.0], [-120.8853, 36.75583, 0.0]]"
2502,"Great Valley 08 (Quinto), Subsection 1","[[-121.05975, 37.19412, 0.0], [-121.02455, 37.14322, 0.0]]"
310,"Great Valley 08 (Quinto), Subsection 0","[[-121.095, 37.245, 0.0], [-121.05975, 37.19412, 0.0]]"
1182,"Ortigalita (North), Subsection 6","[[-121.24637, 37.21944, 0.0], [-121.2708, 37.2499, 0.0], [-121.27583, 37.25762, 0.0]]"
145,"Ortigalita (North), Subsection 7","[[-121.27583, 37.25762, 0.0], [-121.3018, 37.2974, 0.0]]"
975,"East Huasna 2011 CFM, Subsection 0","[[-120.01097, 34.78578, 0.0], [-120.07886, 34.82217, 0.0]]"
1138,"Towne Pass, Subsection 3","[[-117.2419, 36.43116, 0.0], [-117.25182, 36.42547, 0.0], [-117.26948, 36.39168, 0.0], [-117.26747, 36.36787, 0.0]]"
2077,"Towne Pass, Subsection 2","[[-117.20898, 36.49506, 0.0], [-117.20933, 36.4888, 0.0], [-117.23674, 36.43412, 0.0], [-117.2419, 36.43116, 0.0]]"
1453,"Towne Pass, Subsection 1","[[-117.18843, 36.55719, 0.0], [-117.20594, 36.54908, 0.0], [-117.20898, 36.49506, 0.0]]"
1097,"Towne Pass, Subsection 0","[[-117.11255, 36.59229, 0.0], [-117.18843, 36.55719, 0.0]]"
423,"San Clemente, Subsection 0","[[-117.38254, 31.99493, 0.0], [-117.41949, 32.01944, 0.0]]"
1742,"Likely 2011 CFM, Subsection 17","[[-120.85029, 41.41271, 0.0], [-120.88871, 41.44184, 0.0]]"
255,"Likely 2011 CFM, Subsection 18","[[-120.88871, 41.44184, 0.0], [-120.91378, 41.46082, 0.0], [-120.92656, 41.47137, 0.0]]"
1299,"Likely 2011 CFM, Subsection 19","[[-120.92656, 41.47137, 0.0], [-120.96333, 41.50169, 0.0]]"
1979,"Johnson Valley (No) 2011 rev, Subsection 3","[[-116.49077, 34.35495, 0.0], [-116.50692, 34.37537, 0.0], [-116.545, 34.40386, 0.0]]"
1030,"Johnson Valley (No) 2011 rev, Subsection 4","[[-116.545, 34.40386, 0.0], [-116.55389, 34.4105, 0.0], [-116.58453, 34.43033, 0.0], [-116.60421, 34.44905, 0.0]]"
2325,"Swain Ravine - Spenceville, Subsection 8","[[-121.28986, 39.12197, 0.0], [-121.3166, 39.18029, 0.0]]"
380,"Swain Ravine - Spenceville, Subsection 9","[[-121.3166, 39.18029, 0.0], [-121.31983, 39.18731, 0.0], [-121.3491, 39.2368, 0.0]]"
2356,"Swain Ravine - Spenceville, Subsection 10","[[-121.3491, 39.2368, 0.0], [-121.35048, 39.23913, 0.0], [-121.37906, 39.29418, 0.0]]"
504,"Swain Ravine - Spenceville, Subsection 11","[[-121.37906, 39.29418, 0.0], [-121.40893, 39.3516, 0.0]]"
513,"Swain Ravine - Spenceville, Subsection 12","[[-121.40893, 39.3516, 0.0], [-121.43123, 39.3944, 0.0], [-121.43485, 39.4099, 0.0]]"
869,"Dog Valley, Subsection 0","[[-120.25138, 39.35781, 0.0], [-120.19118, 39.40613, 0.0]]"
